lat,lon,sst_anomaly_c,mean_el_nino_nino34_anomaly_c,el_nino_winter_count
-23.5,253.5,0.10820753,1.616694413666018,25
-23.5,254.5,0.115041696,1.616694413666018,25
-23.5,255.5,0.12293411,1.616694413666018,25
-23.5,256.5,0.13203397,1.616694413666018,25
-23.5,257.5,0.1435015,1.616694413666018,25
-23.5,258.5,0.15807231,1.616694413666018,25
-23.5,259.5,0.17578848,1.616694413666018,25
-23.5,260.5,0.19418362,1.616694413666018,25
-23.5,261.5,0.21231441,1.616694413666018,25
-23.5,262.5,0.22959271,1.616694413666018,25
-23.5,263.5,0.24589157,1.616694413666018,25
-23.5,264.5,0.2616698,1.616694413666018,25
-23.5,265.5,0.27692187,1.616694413666018,25
-23.5,266.5,0.29255226,1.616694413666018,25
-23.5,267.5,0.30435544,1.616694413666018,25
-23.5,268.5,0.31603324,1.616694413666018,25
-23.5,269.5,0.3258848,1.616694413666018,25
-23.5,270.5,0.33389214,1.616694413666018,25
-23.5,271.5,0.34024787,1.616694413666018,25
-23.5,272.5,0.34511054,1.616694413666018,25
-23.5,273.5,0.34872168,1.616694413666018,25
-23.5,274.5,0.35128134,1.616694413666018,25
-23.5,275.5,0.35428637,1.616694413666018,25
-23.5,276.5,0.3561613,1.616694413666018,25
-23.5,277.5,0.35482812,1.616694413666018,25
-23.5,278.5,0.34745383,1.616694413666018,25
-23.5,279.5,0.3316836,1.616694413666018,25
-23.5,280.5,0.31099847,1.616694413666018,25
-23.5,281.5,0.29303375,1.616694413666018,25
-23.5,282.5,0.28367364,1.616694413666018,25
-23.5,283.5,0.2799995,1.616694413666018,25
-23.5,284.5,0.28019947,1.616694413666018,25
-23.5,285.5,0.28117573,1.616694413666018,25
-23.5,286.5,0.2890478,1.616694413666018,25
-23.5,287.5,0.31608796,1.616694413666018,25
-23.5,288.5,0.35259128,1.616694413666018,25
-23.5,289.5,0.3744194,1.616694413666018,25
-22.5,120.5,,1.616694413666018,25
-22.5,121.5,,1.616694413666018,25
-22.5,122.5,,1.616694413666018,25
-22.5,123.5,,1.616694413666018,25
-22.5,124.5,,1.616694413666018,25
-22.5,125.5,,1.616694413666018,25
-22.5,126.5,,1.616694413666018,25
-22.5,127.5,,1.616694413666018,25
-22.5,128.5,,1.616694413666018,25
-22.5,129.5,,1.616694413666018,25
-22.5,130.5,,1.616694413666018,25
-22.5,131.5,,1.616694413666018,25
